#,ticker_1,ticker_root,ric_root,mic_exch,ccy,contract_size,tick_size,spread_tick_size,tick_value,r2b_mul,ex_root,bb_exch,tr_exch,type,sub_type,country,cdr_exch,underlying,region,liquid_contracts,roll_conversion,roll_rules,risk_class,is_trade,gen,cftc,cc_mic,session,sub_type_2,sub_type_1,sub_type_0,is_trade_prod,is_qc,start_date,end_date,dynamic_roll
1,XP1 Index,XP,YAP,XSFE,AUD,25,1,1,25,1,AP,SFE,SFE,Index,Physical index future.,AU,SF,.AXJO,asia,HMUZ,-1,2;0;0,,1,3,,XSFE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-05-02,,0
2,IFB1 Index,IFB,CIF,CCFX,CNY,300,0.2,,60,1,IF,CFF,CFX,Index,Financial index future.,CN,CH,.CSI300,asia,FGHJKMNQUVXZ,1,1;0;0,,0,3,,CCFX,"",Equity Index,Equity Index,Equity Index,0,0,2010-04-16,,0
3,HI1 Index,HI,HSI,XHKF,HKD,50,1,1,50,1,HSI,HKG,HFE,Index,Physical index future.,HK,HO,.HSI,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XHKF,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
4,HU1 Index,HU,HMH,XHKF,HKD,10,1,1,10,1,MHI,HKG,HFE,Index,Physical index future.,HK,HO,.HSI,asia,FGHJKMNQUVXZ,1,1;0;0,,0,3,,XHKF,PIT,Equity Index,Equity Index,Equity Index,0,0,2000-10-09,,0
5,HC1 Index,HC,HCEI,XHKF,HKD,50,1,1,50,1,HHI,HKG,HFE,Index,Physical index future.,HK,HO,.HSCE,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XHKF,PIT,Equity Index,Equity Index,Equity Index,1,1,2003-12-08,,0
6,NZ1 Index,NZ,NIF,XNSE,INR,50,0.05,0.05,2.5,1,NIFTY,NSE,NSI,Index,Physical index future.,IN,II,.NSEI,asia,FGHJKMNQUVXZ,1,2;0;0,,1,3,,XNSE,"",Equity Index,Equity Index,Equity Index,0,1,2000-06-12,,0
7,NK1 Index,NK,JNI,XOSE,JPY,1000,10,1,10000,1,NK225,OSE,OSA,Index,Physical index future.,JP,OK,.N225,asia,HMUZ,1,2;0;0,,1,3,,XOSE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
8,TP1 Index,TP,JTI,XOSE,JPY,10000,0.5,0.1,5000,1,TOPIX,OSE,OSA,Index,Physical index future.,JP,OK,.TOPX,asia,HMUZ,1,2;0;0,,1,3,,XOSE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
9,KM1 Index,KM,KS,XKFE,KRW,250000,0.05,0.05,12500,1,01,KFE,KSC,Index,Physical index future.,KR,SE,.KS200,asia,HMUZ,1,1;0;0,,1,3,,XKFE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
10,KST1 Index,KST,KQ150,XKFE,KRW,10000,0.1,0.1,1000,1,06,KFE,KFE,Index,Physical index future.,KR,SE,.KQ150,asia,HMUZ,1,2;0;0,,1,3,,XKFE,"",Equity Index,Equity Index,Equity Index,0,1,2015-11-23,,0
11,IK1 Index,IK,FKLI,XBMD,MYR,50,0.5,0.5,25,1,FKLI,MDE,MDX,Index,Physical index future.,MY,KO,.KLSE,asia,FGHJKMNQUVXZ,-1,1;0;0,,1,3,,XKLS,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
12,NI1 Index,NI,SSI,XSIM,JPY,500,5,1,2500,1,NK,SGX,SIM,Index,Physical index future.,SG,SG,.N225,asia,HMUZ,1,2;0;0,,1,3,,XOSE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
13,TW1 Index,TW,STW,XSIM,USD,100,0.1,0.1,10,1,TW,SGX,SIM,Index,Physical index future.,SG,SG,.TAMSCI,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XTAF,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,2020-12-11,0
14,XU1 Index,XU,SFC,XSIM,USD,1,1,1,1,1,CN,SGX,SIM,Index,Physical index future.,CN,SG,.FTXIN9,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,CCFX,PIT,Equity Index,Equity Index,Equity Index,1,1,2006-09-05,,0
15,IH1 Index,IH,SIN,XSIM,USD,2,0.5,0.5,1,1,IN,SGX,SIM,Index,Physical index future.,SG,SG,.NSEI,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XNSE,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-09-25,,0
16,QZ1 Index,QZ,SSG,XSIM,SGD,100,0.05,0.05,5,1,SGP,SGX,SIM,Index,Physical index future.,SG,SG,.SIMSCI,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XSES-SGF,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
17,BC1 Index,BC,S50,TFEX,THB,200,0.1,0.1,20,1,SET50,TEF,TFX,Index,Physical index future.,TH,TS,.SET50,asia,HMUZ,1,2;0;0,,1,3,,TFEX,"",Equity Index,Equity Index,Equity Index,1,1,2006-04-28,,0
18,FT1 Index,FT,TX,XTAF,TWD,200,1,1,200,1,TXF,FTX,TIM,Index,Physical index future.,TW,TW,.TWII,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XTAF,PIT,Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
19,SM1 Index,SM,FSMI,XEUR,CHF,10,1,1,10,1,FSMI,EUX,EUX,Index,Physical index future.,CH,E3,.SSMI,euro,HMUZ,-1,2;0;0,,1,3,,XEUR-EUZ,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
20,VG1 Index,VG,STXE,XEUR,EUR,10,1,1,10,1,FESX,EUX,EUX,Index,Physical index future.,DE,DT,.STOXX50E,euro,HMUZ,-1,2;0;0,,1,3,,XEUR,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
21,GX1 Index,GX,FDX,XEUR,EUR,25,0.5,0.5,12.5,1,FDAX,EUX,EUX,Index,Physical index future.,DE,DT,.GDAXI,euro,HMUZ,-1,2;0;0,,1,3,,XEUR,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
22,IB1 Index,IB,MFXI,XMEF,EUR,10,1,0.5,10,1,FIE,MFM,MRV,Index,Physical index future.,ES,MS,.IBEX,euro,FGHJKMNQUVXZ,-1,1;0;0,,1,3,,XMRV,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
23,CF1 Index,CF,FCE,XMON,EUR,10,0.5,0.5,5,1,FCE,EOP,MNP,Index,Physical index future.,FR,PA,.FCHI,euro,FGHJKMNQUVXZ,-1,1;0;0,,1,3,,XMON,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
24,Z 1 Index,Z ,FFI,IFLL,GBP,10,0.5,0.5,500,1,Z,ICF,IEU,Index,Physical index future.,GB,LI,.FTSE,euro,HMUZ,-1,2;0;0,,1,3,,IFLL,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
25,ST1 Index,ST,IFS,XDMI,EUR,5,5,5,25,1,FTMIB,MIL,MIL,Index,Physical index future.,IT,MI,.FTMIB,euro,HMUZ,1,2;0;0,,1,3,,XDMI,"",Equity Index,Equity Index,Equity Index,1,1,2004-03-22,,0
26,EO1 Index,EO,AEX,XEUE,EUR,200,0.05,0.05,10,1,FTI,EOE,AEX,Index,Physical index future.,NL,AM,.AEX,euro,FGHJKMNQUVXZ,-1,1;0;0,,1,3,,XEUE-AMS,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
27,VE1 Index,VE,RIRTS,RTSX,USD,2,10,10,0.2,1,RI,RTS,RTF,Index,Physical index future.,RU,R1,.IRTS,euro,HMUZ,1,2;0;0,,0,3,,RTSX,"",Equity Index,Equity Index,Equity Index,0,0,2005-08-03,,0
28,QC1 Index,QC,OMXS30,XNDX,SEK,100,0.25,0.05,25,1,OMXS30,SSE,STO,Index,Physical index future.,SE,ST,.OMXS30,euro,FGHJKMNQUVXZ,1,2;0;0,,1,3,,XSTO,"",Equity Index,Equity Index,Equity Index,1,1,2005-02-14,,0
29,A51 Index,A5,XU030,XIST,TRY,100,0.025,0.01,2.5,1,D_XU030D,IST,IST,Index,Physical index future.,TR,I1,.XU030,euro,GJMQVZ,1,2;0;0,,0,3,,XIST,"",Equity Index,Equity Index,Equity Index,0,0,2005-05-03,,0
30,AI1 Index,AI,ALSI,XSAF,ZAR,10,1,1,10,1,ALSI,SAF,JNB,Index,Physical index future.,ZA,JH,.JTOPI,euro,HMUZ,1,2;0;0,,1,3,,XSAF,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
31,IKA Comdty,IK,FBTP,XEUR,EUR,100000,0.01,,10,1,FBTP,EUX,EUX,Comdty,yint bond future.,DE,DT,,euro,HMUZ,-1,2;2;0,,1,3,,XEUR,"",Bond,Bond,Bond,1,1,2009-09-14,,0
32,SMA Comdty,SM,SM,XCBT,USD,100,0.1,0.1,10,1,ZM,CBT,,Comdty,Physical commodity future.,US,CB,,namr,FHKNZ,-1,10;10;0,,1,7,CBT3S,XCBT-CBA,COMB,Soy,Agriculture,Commodity,1,1,2000-01-03,,0
33,QCA Comdty,QC,LCC,IFLX,GBP,10,1,1,1000,1,C,ICE,,Comdty,Physical commodity future.,US,CG,,euro,HKNUZ,-1,30;30;0,,1,7,DLIFA,IFLX,"",Foodstuff,Agriculture,Commodity,1,1,2000-01-04,,0
34,IBA Comdty,IB,2YIB,XSFE,AUD,3000000,0.005,,12.33,1,IB,SFE,,Comdty,Financial commodity future.,AU,SF,,asia,FGHJKMNQUVXZ,1,2;2;0,,0,6,,XSFE,PIT,Interest Rate,Interest Rate,Interest Rate,0,0,2003-08-12,,0
35,XB1 Index,XB,WIN,BVMF,BRL,0.2,5,1,1,1,WIN,BMF,BMF,Index,Physical index future.,BR,B3,.BVSP,lamr,GJMQVZ,1,2;0;0,,1,3,,BVMF,"",Equity Index,Equity Index,Equity Index,0,1,2001-09-18,,0
36,PT1 Index,PT,SXF,XMOD,CAD,200,0.1,0.01,20,1,SXF,MSE,MON,Index,Physical index future.,CA,ML,.SPTSE,namr,HMUZ,1,2;0;0,,1,3,,XMOD,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-04,,0
37,ES1 Index,ES,ES,XCME,USD,50,0.25,0.05,12.5,1,ES,CME,IOM,Index,Physical index future.,US,CE,.SPX,namr,HMUZ,1,5;0;0,,1,3,IMM0E,XCME-CME,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
38,NQ1 Index,NQ,NQ,XCME,USD,20,0.25,0.05,5,1,NQ,CME,IOM,Index,Physical index future.,US,CE,.NDX,namr,HMUZ,1,3;0;0,,1,3,IMM3N,XCME-CME,"",Equity Index,Equity Index,Equity Index,1,1,2000-01-03,,0
39,DM1 Index,DM,YM,XCBT,USD,5,1,1,5,1,YM,CBT,CBT,Index,Physical index future.,US,CB,.DJI,namr,HMUZ,1,3;0;0,,0,3,,XCBT-CBA,"",Equity Index,Equity Index,Equity Index,0,0,2002-04-05,,0
40,RTY1 Index,RTY,RTY,XCME,USD,50,0.1,0.05,5,1,RTY,CME,IOM,Index,Physical index future.,US,CE,.RUT,namr,HMUZ,1,3;0;0,,0,3,,XCME-CME,"",Equity Index,Equity Index,Equity Index,1,1,2017-07-10,,0
41,FA1 Index,FA,DM,XCME,USD,100,0.1,0.05,10,1,EMD,CME,IOM,Index,Physical index future.,US,CE,.IDX,namr,HMUZ,1,3;0;0,,0,3,,XCME-CME,"",Equity Index,Equity Index,Equity Index,0,0,2002-01-28,,0
42,EC1 Curncy,EC,URO,XCME,USD,125000,0.00005,0.00005,6.25,1,6E,CME,IMM,Curncy,Currency future.,US,CE,EURUSD=,namr,HMUZ,1,3;0;0,,1,3,IMMBE,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
43,JY1 Curncy,JY,JY,XCME,USD,12500000,0.0000005,0.0000005,6.25,10000,6J,CME,IMM,Curncy,Currency future.,US,CE,JPYUSD=,namr,HMUZ,1,3;0;0,,1,3,IMM5J,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
44,BP1 Curncy,BP,BP,XCME,USD,62500,0.0001,0.0001,6.25,100,6B,CME,IMM,Curncy,Currency future.,US,CE,GBPUSD=,namr,HMUZ,1,3;0;0,,1,3,IMM5P,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
45,AD1 Curncy,AD,AD,XCME,USD,100000,0.0001,0.0001,10,100,6A,CME,IMM,Curncy,Currency future.,US,CE,AUDUSD=,namr,HMUZ,1,3;0;0,,1,3,IMM6A,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
46,CD1 Curncy,CD,CD,XCME,USD,100000,0.00005,0.00005,5,100,6C,CME,IMM,Curncy,Currency future.,US,CE,CADUSD=,namr,HMUZ,1,2;0;0,,1,3,IMM3C,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
47,SF1 Curncy,SF,SF,XCME,USD,125000,0.0001,0.0001,12.5,100,6S,CME,IMM,Curncy,Currency future.,US,CE,CHFUSD=,namr,HMUZ,1,3;0;0,,1,3,IMM4S,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
48,NV1 Curncy,NV,NE,XCME,USD,100000,0.0001,0.0001,10,100,6N,CME,IMM,Curncy,Currency future.,US,CE,NZDUSD=,namr,HMUZ,1,2;0;0,,1,3,IMM6Z,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
49,PE1 Curncy,PE,MP,XCME,USD,500000,0.00001,0.00001,5,100,6M,CME,GEM,Curncy,Currency future.,US,CE,MXNUSD=,namr,HMUZ,1,2;0;0,,1,3,IMM6M,XCME-CME,COMB,Currency,Currency,Currency,1,1,2000-01-03,,0
50,INT1 Curncy,INT,NIR,XNSE,INR,1000,0.0025,0.0025,2.5,1,USDINR,NSE,NSI,Curncy,Currency future.,IN,II,INRUSD=,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XNSE,"",Currency,Currency,Currency,0,1,2008-08-29,,0
51,XUC1 Curncy,XUC,SUC,XSIM,CNH,100000,0.0001,0.0001,10,1,UC,SGX,SIM,Curncy,Currency future.,SG,SG,CNHUSD=,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XSES,PIT,Currency,Currency,Currency,0,1,2014-10-20,,0
52,XID1 Curncy,XID,SDIU,XSIM,USc,2000000,0.01,0.01,200,1,IU,SGX,SIM,Curncy,Currency future.,SG,SG,INRUSD=,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XSES,PIT,Currency,Currency,Currency,0,1,2013-11-11,,0
53,UR1 Curncy,UR,SIRTS,RTSX,RUB,1000,1,1,1,1,Si,RTS,RTF,Curncy,Currency future.,RU,R1,RUBUSD=,euro,HMUZ,1,1;0;0,,1,3,,RTSX,"",Currency,Currency,Currency,0,1,2002-12-02,,0
54,KU1 Curncy,KU,KRW,XKFE,KRW,10000,0.1,0.1,1000,1,75,KFE,KFE,Curncy,Currency future.,KR,SK,KRWUSD=,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XKFE,PIT,Currency,Currency,Currency,0,1,2000-01-04,,0
55,UCA Curncy,UC,DOL,BVMF,BRL,50000,0.5,0.01,25,1,DOL,BMF,,Curncy,Currency future.,BR,B3,.DXY,lamr,FGHJKMNQUVXZ,1,1;0;0,,1,3,,BVMF,"",Currency,Currency,Currency,0,1,2000-01-03,,0
56,PTA Comdty,PT,CTA,XZCE,CNY,5,2,,10,1,TA,ZCE,,Comdty,Physical commodity future.,CN,H4,,asia,FKU,1,28;28;0,,1,7,,XZCE,PIT,Industrial Material,Industrial Material,Commodity,0,1,2006-12-18,,1
57,ECA Comdty,EC,QM,XNYM,USD,500,0.025,0.025,12.5,1,QM,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,1;2;0,,1,7,NEMFT,XNYM-GBX,COMB,Crude Oil,Energy,Commodity,1,1,2002-06-21,,0
58,XBA Comdty,XB,RB,XNYM,USD,42000,0.0001,0.0001,4.2,100,RB,NYM,,Comdty,Physical commodity future.,US,NM,,namr,FGHJKMNQUVXZ,-1,10;10;0,,1,7,NYM2X,XNYM-GBX,COMB,Refined Products,Energy,Commodity,1,1,2005-10-03,,0
59,NVA Comdty,NV,LHO,IFEU,USD,42000,0.01,,4.2,100,UHO,ICE,,Comdty,Physical commodity future.,GB,IP,,euro,FGHJKMNQUVXZ,-1,20;20;0,,1,7,,IFEU-IPE,"",Refined Products,Energy,Commodity,0,0,2006-04-21,,0
60,ESA Comdty,ES,FES,IFLL,CHF,1000000,0.01,,25,1,S,ICF,,Comdty,Financial commodity future.,GB,L9,,euro,HMUZ,1,2;2;0,,0,6,,IFLL-USI,"",Interest Rate,Interest Rate,Interest Rate,0,0,2000-01-04,2021-12-17,0
61,WDOA Curncy,WDO,WDO,BVMF,BRL,10000,0.5,0.01,5,1,WDO,BMF,,Curncy,Currency future.,BR,B3,.DXY,lamr,FGHJKMNQUVXZ,1,1;0;0,,1,3,,BVMF,"",Currency,Currency,Currency,0,1,2011-09-23,,0
62,LUSA Curncy,LUS,BIR,XBOM,INR,1000,0.0025,0.0025,2.5,1,USDINR,BBX,BSE,Curncy,Currency future.,IN,IN,INRUSD=,asia,FGHJKMNQUVXZ,1,1;0;0,,1,3,,XBOM,"",Currency,Currency,Currency,0,1,2013-11-29,,0
63,TYA Comdty,TY,TY,XCBT,USD,100000,0.015625,0.015625,15.625,1,ZN,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CBT4T,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2000-01-03,,0
64,RXA Comdty,RX,FGBL,XEUR,EUR,100000,0.01,,10,1,FGBL,EUX,EUX,Comdty,yint bond future.,DE,DT,,euro,HMUZ,-1,2;2;0,,1,3,,XEUR,"",Bond,Bond,Bond,1,1,2000-01-03,,0
65,FVA Comdty,FV,FV,XCBT,USD,100000,0.0078125,,7.8125,1,ZF,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CBT55,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2000-01-03,,0
66,TUA Comdty,TU,TU,XCBT,USD,200000,0.00390625,,7.8125,1,ZT,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CBT42,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2000-01-03,,0
67,OEA Comdty,OE,FGBM,XEUR,EUR,100000,0.01,,10,1,FGBM,EUX,EUX,Comdty,yint bond future.,DE,DT,,euro,HMUZ,-1,2;2;0,,1,3,,XEUR,"",Bond,Bond,Bond,1,1,2000-01-03,,0
68,DUA Comdty,DU,FGBS,XEUR,EUR,100000,0.005,,5,1,FGBS,EUX,EUX,Comdty,yint bond future.,DE,DT,,euro,HMUZ,-1,2;2;0,,1,3,,XEUR,"",Bond,Bond,Bond,1,1,2000-01-03,,0
69,USA Comdty,US,US,XCBT,USD,100000,0.03125,,31.25,1,ZB,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CBT3T,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2000-01-03,,0
70,XMA Comdty,XM,YTC,XSFE,AUD,100000,0.005,0.005,60.64,1,XT,SFE,,Comdty,yint bond future.,AU,SF,,asia,HMUZ,-1,2;2;0,,1,3,,XSFE,PIT,Bond,Bond,Bond,1,1,2000-01-04,,0
71,JBA Comdty,JB,JGB,XOSE,JPY,100000000,0.01,,10000,1,JGBL,OSE,,Comdty,yint bond future.,JP,OK,,asia,HMUZ,-1,2;2;0,,1,3,,XOSE,PIT,Bond,Bond,Bond,1,1,2000-01-04,,0
72,YMA Comdty,YM,YTT,XSFE,AUD,100000,0.005,0.005,16.05,1,YT,SFE,,Comdty,yint bond future.,AU,SF,,asia,HMUZ,-1,2;2;0,,1,3,,XSFE,PIT,Bond,Bond,Bond,1,1,2000-01-04,,0
73,UXYA Comdty,UXY,TN,XCBT,USD,100000,0.015625,,15.625,1,TN,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CFF4Z,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2016-01-11,,0
74,WNA Comdty,WN,AUL,XCBT,USD,100000,0.03125,,31.25,1,UB,CBT,,Comdty,yint bond future.,US,CB,,namr,HMUZ,-1,2;2;0,,1,3,CBT3B,XCBT-CME,COMB,Bond,Bond,Bond,1,1,2010-01-11,,0
